GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - 1, detached","Margin of Error; Total: - 1, detached","Estimate; Total: - 1, attached","Margin of Error; Total: - 1, attached",Estimate; Total: - 2,Margin of Error; Total: - 2,Estimate; Total: - 3 or 4,Margin of Error; Total: - 3 or 4,Estimate; Total: - 5 to 9,Margin of Error; Total: - 5 to 9,Estimate; Total: - 10 to 19,Margin of Error; Total: - 10 to 19,Estimate; Total: - 20 to 49,Margin of Error; Total: - 20 to 49,Estimate; Total: - 50 or more,Margin of Error; Total: - 50 or more,Estimate; Total: - Mobile home,Margin of Error; Total: - Mobile home,"Estimate; Total: - Boat, RV, van, etc.","Margin of Error; Total: - Boat, RV, van, etc."
1500000US360610001001,360610001001,"Block Group 1, Census Tract 1, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610002010,360610002010,"Block Group 0, Census Tract 2.01, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610002011,360610002011,"Block Group 1, Census Tract 2.01, New York County, New York",277,74,0,11,0,11,0,11,9,15,53,52,123,72,82,49,10,11,0,11,0,11
1500000US360610002012,360610002012,"Block Group 2, Census Tract 2.01, New York County, New York",818,81,0,11,0,11,7,12,0,11,10,15,29,26,57,43,715,95,0,11,0,11
1500000US360610002020,360610002020,"Block Group 0, Census Tract 2.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610002021,360610002021,"Block Group 1, Census Tract 2.02, New York County, New York",362,137,0,11,13,20,12,21,0,11,0,11,0,11,111,57,226,132,0,11,0,11
1500000US360610002022,360610002022,"Block Group 2, Census Tract 2.02, New York County, New York",997,173,0,11,0,11,0,11,0,11,80,76,17,30,24,37,876,171,0,11,0,11
1500000US360610002023,360610002023,"Block Group 3, Census Tract 2.02, New York County, New York",703,154,0,11,28,44,0,11,16,26,35,40,31,35,551,162,42,47,0,11,0,11
1500000US360610002024,360610002024,"Block Group 4, Census Tract 2.02, New York County, New York",684,147,0,11,0,11,0,11,0,11,39,63,76,75,398,142,171,109,0,11,0,11
1500000US360610002025,360610002025,"Block Group 5, Census Tract 2.02, New York County, New York",922,175,0,11,0,11,0,11,0,11,0,11,0,11,315,141,607,132,0,11,0,11
1500000US360610005000,360610005000,"Block Group 0, Census Tract 5, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610005001,360610005001,"Block Group 1, Census Tract 5, New York County, New York",40,66,0,11,0,11,0,11,0,11,0,11,0,11,40,66,0,11,0,11,0,11
1500000US360610005002,360610005002,"Block Group 2, Census Tract 5, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610006000,360610006000,"Block Group 0, Census Tract 6, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610006001,360610006001,"Block Group 1, Census Tract 6, New York County, New York",659,225,0,11,0,11,0,11,88,113,25,39,220,178,292,182,34,60,0,11,0,11
1500000US360610006002,360610006002,"Block Group 2, Census Tract 6, New York County, New York",907,244,0,11,0,11,0,11,30,48,0,11,0,11,58,70,819,252,0,11,0,11
1500000US360610006003,360610006003,"Block Group 3, Census Tract 6, New York County, New York",328,148,0,11,0,11,87,103,26,38,0,11,0,11,198,128,17,34,0,11,0,11
1500000US360610006004,360610006004,"Block Group 4, Census Tract 6, New York County, New York",491,188,0,11,0,11,20,37,0,11,19,30,135,125,280,197,37,59,0,11,0,11
1500000US360610006005,360610006005,"Block Group 5, Census Tract 6, New York County, New York",925,185,0,11,0,11,0,11,0,11,0,11,18,32,0,11,907,185,0,11,0,11
1500000US360610006006,360610006006,"Block Group 6, Census Tract 6, New York County, New York",1026,206,0,11,0,11,0,11,22,49,17,29,0,11,138,157,849,208,0,11,0,11
1500000US360610007000,360610007000,"Block Group 0, Census Tract 7, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610007001,360610007001,"Block Group 1, Census Tract 7, New York County, New York",5425,183,0,16,0,16,0,16,0,16,0,16,40,63,72,78,5313,215,0,16,0,16
1500000US360610007002,360610007002,"Block Group 2, Census Tract 7, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610008000,360610008000,"Block Group 0, Census Tract 8, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610008001,360610008001,"Block Group 1, Census Tract 8, New York County, New York",517,164,16,29,0,11,0,11,0,11,84,59,290,150,127,88,0,11,0,11,0,11
1500000US360610008002,360610008002,"Block Group 2, Census Tract 8, New York County, New York",518,124,0,11,0,11,0,11,11,17,35,28,179,75,219,93,74,70,0,11,0,11
1500000US360610008003,360610008003,"Block Group 3, Census Tract 8, New York County, New York",637,139,40,50,0,11,0,11,75,84,29,42,185,96,308,121,0,11,0,11,0,11
1500000US360610008004,360610008004,"Block Group 4, Census Tract 8, New York County, New York",847,166,0,11,32,52,10,17,0,11,0,11,0,11,5,10,800,176,0,11,0,11
1500000US360610008005,360610008005,"Block Group 5, Census Tract 8, New York County, New York",846,169,0,11,0,11,0,11,0,11,0,11,23,27,14,23,809,172,0,11,0,11
1500000US360610008006,360610008006,"Block Group 6, Census Tract 8, New York County, New York",575,148,31,37,0,11,0,11,0,11,55,65,226,114,187,106,76,65,0,11,0,11
1500000US360610009000,360610009000,"Block Group 0, Census Tract 9, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610009001,360610009001,"Block Group 1, Census Tract 9, New York County, New York",1094,36,0,11,0,11,0,11,25,15,44,24,30,19,127,40,868,54,0,11,0,11
1500000US360610009002,360610009002,"Block Group 2, Census Tract 9, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610010010,360610010010,"Block Group 0, Census Tract 10.01, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610010011,360610010011,"Block Group 1, Census Tract 10.01, New York County, New York",850,21,0,11,0,11,0,11,0,11,0,11,11,11,21,15,818,27,0,11,0,11
1500000US360610010020,360610010020,"Block Group 0, Census Tract 10.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610010021,360610010021,"Block Group 1, Census Tract 10.02, New York County, New York",719,175,0,11,11,18,12,21,0,11,0,11,103,91,14,23,579,174,0,11,0,11
1500000US360610010022,360610010022,"Block Group 2, Census Tract 10.02, New York County, New York",697,202,0,11,0,11,0,11,0,11,0,11,11,18,14,22,672,198,0,11,0,11
1500000US360610010023,360610010023,"Block Group 3, Census Tract 10.02, New York County, New York",1145,244,0,11,0,11,36,42,14,22,23,38,32,41,0,11,1040,248,0,11,0,11
1500000US360610012001,360610012001,"Block Group 1, Census Tract 12, New York County, New York",810,89,0,11,0,11,0,11,0,11,0,11,41,25,97,54,672,103,0,11,0,11
1500000US360610012002,360610012002,"Block Group 2, Census Tract 12, New York County, New York",539,87,0,11,0,11,0,11,0,11,9,14,0,11,89,41,441,94,0,11,0,11
1500000US360610012003,360610012003,"Block Group 3, Census Tract 12, New York County, New York",607,82,0,11,0,11,0,11,0,11,0,11,0,11,54,34,553,91,0,11,0,11
1500000US360610013001,360610013001,"Block Group 1, Census Tract 13, New York County, New York",1413,170,0,11,0,11,0,11,26,41,0,11,67,50,35,38,1285,166,0,11,0,11
1500000US360610013002,360610013002,"Block Group 2, Census Tract 13, New York County, New York",1752,187,36,41,0,11,53,60,0,11,24,37,0,11,39,45,1600,199,0,11,0,11
1500000US360610014011,360610014011,"Block Group 1, Census Tract 14.01, New York County, New York",845,80,20,22,0,11,0,11,0,11,0,11,9,15,21,24,795,86,0,11,0,11
1500000US360610014012,360610014012,"Block Group 2, Census Tract 14.01, New York County, New York",835,93,17,19,0,11,0,11,0,11,0,11,10,15,9,13,797,96,2,8,0,11
1500000US360610014021,360610014021,"Block Group 1, Census Tract 14.02, New York County, New York",830,94,0,11,0,11,0,11,0,11,34,29,305,73,310,82,181,65,0,11,0,11
1500000US360610014022,360610014022,"Block Group 2, Census Tract 14.02, New York County, New York",616,81,8,14,0,11,0,11,9,13,18,22,74,37,225,61,282,72,0,11,0,11
1500000US360610015010,360610015010,"Block Group 0, Census Tract 15.01, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610015011,360610015011,"Block Group 1, Census Tract 15.01, New York County, New York",1733,193,10,17,0,11,19,33,86,89,83,110,39,56,92,68,1404,178,0,11,0,11
1500000US360610015012,360610015012,"Block Group 2, Census Tract 15.01, New York County, New York",1858,227,0,11,0,11,0,11,0,11,0,11,0,11,156,89,1702,222,0,11,0,11
1500000US360610015013,360610015013,"Block Group 3, Census Tract 15.01, New York County, New York",653,171,0,11,0,11,0,11,10,17,76,62,51,41,170,124,346,136,0,11,0,11
1500000US360610015020,360610015020,"Block Group 0, Census Tract 15.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610015021,360610015021,"Block Group 1, Census Tract 15.02, New York County, New York",1379,162,10,16,0,11,0,11,38,61,23,34,85,74,424,130,799,150,0,11,0,11
1500000US360610015022,360610015022,"Block Group 2, Census Tract 15.02, New York County, New York",2457,188,15,23,14,22,0,11,49,50,43,69,0,11,43,40,2256,204,37,55,0,11
1500000US360610015023,360610015023,"Block Group 3, Census Tract 15.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610016001,360610016001,"Block Group 1, Census Tract 16, New York County, New York",1081,136,0,11,33,53,16,25,0,11,14,22,66,63,183,88,769,127,0,11,0,11
1500000US360610016002,360610016002,"Block Group 2, Census Tract 16, New York County, New York",346,98,0,11,0,11,0,11,0,11,28,32,97,88,54,52,167,57,0,11,0,11
1500000US360610016003,360610016003,"Block Group 3, Census Tract 16, New York County, New York",727,180,15,22,0,11,0,11,0,11,163,124,310,136,239,125,0,11,0,11,0,11
1500000US360610016004,360610016004,"Block Group 4, Census Tract 16, New York County, New York",583,141,15,23,0,11,0,11,89,73,56,51,192,83,211,105,20,33,0,11,0,11
1500000US360610016005,360610016005,"Block Group 5, Census Tract 16, New York County, New York",531,139,0,11,0,11,17,26,65,52,170,100,183,88,96,67,0,11,0,11,0,11
1500000US360610018001,360610018001,"Block Group 1, Census Tract 18, New York County, New York",603,175,0,11,0,11,0,11,0,11,41,48,142,112,219,112,201,111,0,11,0,11
1500000US360610018002,360610018002,"Block Group 2, Census Tract 18, New York County, New York",320,114,31,43,0,11,0,11,0,11,18,29,192,113,49,51,30,48,0,11,0,11
1500000US360610018003,360610018003,"Block Group 3, Census Tract 18, New York County, New York",638,150,0,11,0,11,0,11,12,19,38,43,332,136,207,106,49,47,0,11,0,11
1500000US360610018004,360610018004,"Block Group 4, Census Tract 18, New York County, New York",389,126,0,11,0,11,16,32,23,38,47,43,17,27,159,104,127,95,0,11,0,11
1500000US360610018005,360610018005,"Block Group 5, Census Tract 18, New York County, New York",453,136,0,11,0,11,14,22,80,92,64,82,93,63,172,77,30,48,0,11,0,11
1500000US360610018006,360610018006,"Block Group 6, Census Tract 18, New York County, New York",625,146,0,11,0,11,0,11,0,11,0,11,253,100,306,142,66,70,0,11,0,11
1500000US360610018007,360610018007,"Block Group 7, Census Tract 18, New York County, New York",363,104,0,11,0,11,50,62,26,29,41,39,144,71,102,71,0,11,0,11,0,11
1500000US360610020000,360610020000,"Block Group 0, Census Tract 20, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610020001,360610020001,"Block Group 1, Census Tract 20, New York County, New York",1007,122,0,11,0,11,0,11,0,11,0,11,11,16,53,34,943,125,0,11,0,11
1500000US360610020002,360610020002,"Block Group 2, Census Tract 20, New York County, New York",655,102,0,11,0,11,0,11,0,11,0,11,41,48,23,26,591,105,0,11,0,11
1500000US360610020003,360610020003,"Block Group 3, Census Tract 20, New York County, New York",339,80,24,38,0,11,10,16,0,11,0,11,36,29,28,31,241,83,0,11,0,11
1500000US360610021001,360610021001,"Block Group 1, Census Tract 21, New York County, New York",1503,164,0,11,0,11,30,33,61,47,117,72,93,67,305,98,897,157,0,11,0,11
1500000US360610021002,360610021002,"Block Group 2, Census Tract 21, New York County, New York",1692,174,0,11,0,11,18,29,30,36,115,73,66,44,208,121,1255,182,0,11,0,11
1500000US360610022011,360610022011,"Block Group 1, Census Tract 22.01, New York County, New York",955,162,0,11,0,11,0,11,44,33,116,93,60,47,121,96,614,154,0,11,0,11
1500000US360610022012,360610022012,"Block Group 2, Census Tract 22.01, New York County, New York",464,134,0,11,0,11,0,11,0,11,57,46,117,86,203,89,87,90,0,11,0,11
1500000US360610022013,360610022013,"Block Group 3, Census Tract 22.01, New York County, New York",522,166,0,11,0,11,0,11,0,11,0,11,56,76,78,82,388,135,0,11,0,11
1500000US360610022014,360610022014,"Block Group 4, Census Tract 22.01, New York County, New York",1213,179,0,11,0,11,32,44,0,11,0,11,34,33,31,47,1116,186,0,11,0,11
1500000US360610022021,360610022021,"Block Group 1, Census Tract 22.02, New York County, New York",1159,40,9,15,0,11,32,52,0,11,162,79,215,91,459,105,282,95,0,11,0,11
1500000US360610024000,360610024000,"Block Group 0, Census Tract 24, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610024001,360610024001,"Block Group 1, Census Tract 24, New York County, New York",1166,129,0,11,0,11,0,11,0,11,0,11,31,36,296,137,839,172,0,11,0,11
1500000US360610024002,360610024002,"Block Group 2, Census Tract 24, New York County, New York",713,128,0,11,0,11,0,11,0,11,18,29,31,35,170,85,494,129,0,11,0,11
1500000US360610025000,360610025000,"Block Group 0, Census Tract 25, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610025001,360610025001,"Block Group 1, Census Tract 25, New York County, New York",1390,151,11,18,0,11,10,16,31,49,38,49,38,29,49,42,1205,163,8,14,0,11
1500000US360610025002,360610025002,"Block Group 2, Census Tract 25, New York County, New York",237,89,0,11,0,11,0,11,0,11,24,40,8,12,7,12,198,95,0,11,0,11
1500000US360610025003,360610025003,"Block Group 3, Census Tract 25, New York County, New York",502,126,0,11,0,11,0,11,0,11,0,11,5,15,16,17,481,124,0,11,0,11
1500000US360610026011,360610026011,"Block Group 1, Census Tract 26.01, New York County, New York",842,96,0,11,0,11,0,11,5,8,117,59,200,79,456,108,64,47,0,11,0,11
1500000US360610026012,360610026012,"Block Group 2, Census Tract 26.01, New York County, New York",793,91,0,11,0,11,0,11,0,11,22,22,178,86,359,88,234,81,0,11,0,11
1500000US360610026021,360610026021,"Block Group 1, Census Tract 26.02, New York County, New York",901,138,88,95,0,11,0,11,56,47,56,53,196,93,356,146,149,91,0,11,0,11
1500000US360610026022,360610026022,"Block Group 2, Census Tract 26.02, New York County, New York",1266,128,0,11,0,11,59,73,39,48,42,41,460,133,422,133,244,83,0,11,0,11
1500000US360610027001,360610027001,"Block Group 1, Census Tract 27, New York County, New York",714,32,38,24,0,11,16,18,14,13,63,40,61,41,123,52,399,63,0,11,0,11
1500000US360610028001,360610028001,"Block Group 1, Census Tract 28, New York County, New York",453,148,0,11,0,11,0,11,0,11,0,11,36,43,176,95,241,114,0,11,0,11
1500000US360610028002,360610028002,"Block Group 2, Census Tract 28, New York County, New York",764,159,0,11,0,11,27,46,11,19,59,45,39,45,305,128,323,104,0,11,0,11
1500000US360610028003,360610028003,"Block Group 3, Census Tract 28, New York County, New York",933,152,0,11,13,22,0,11,0,11,149,84,232,94,484,157,55,59,0,11,0,11
1500000US360610028004,360610028004,"Block Group 4, Census Tract 28, New York County, New York",1412,198,16,25,0,11,0,11,0,11,0,11,174,104,341,107,881,186,0,11,0,11
1500000US360610029001,360610029001,"Block Group 1, Census Tract 29, New York County, New York",451,111,0,11,0,11,0,11,0,11,57,45,189,95,103,66,102,70,0,11,0,11
1500000US360610029002,360610029002,"Block Group 2, Census Tract 29, New York County, New York",776,136,0,11,0,11,0,11,15,24,63,64,317,124,381,130,0,11,0,11,0,11
1500000US360610029003,360610029003,"Block Group 3, Census Tract 29, New York County, New York",938,133,0,11,0,11,14,21,14,23,97,50,186,97,476,133,151,74,0,11,0,11
1500000US360610029004,360610029004,"Block Group 4, Census Tract 29, New York County, New York",408,103,25,29,0,11,0,11,41,51,16,24,87,84,11,18,228,92,0,11,0,11
1500000US360610030011,360610030011,"Block Group 1, Census Tract 30.01, New York County, New York",777,152,0,11,0,11,0,11,0,11,55,48,221,98,216,115,285,113,0,11,0,11
1500000US360610030012,360610030012,"Block Group 2, Census Tract 30.01, New York County, New York",698,159,0,11,0,11,13,23,72,84,37,39,338,130,238,122,0,11,0,11,0,11
1500000US360610030013,360610030013,"Block Group 3, Census Tract 30.01, New York County, New York",530,151,0,11,0,11,32,49,71,97,94,68,78,49,255,116,0,11,0,11,0,11
1500000US360610030014,360610030014,"Block Group 4, Census Tract 30.01, New York County, New York",500,113,0,11,0,11,0,11,15,22,74,76,174,87,161,107,76,63,0,11,0,11
1500000US360610030021,360610030021,"Block Group 1, Census Tract 30.02, New York County, New York",1052,111,0,11,0,11,0,11,0,11,50,27,303,83,447,102,252,92,0,11,0,11
1500000US360610030022,360610030022,"Block Group 2, Census Tract 30.02, New York County, New York",844,115,0,11,0,11,0,11,0,11,74,43,157,65,227,83,386,88,0,11,0,11
1500000US360610031001,360610031001,"Block Group 1, Census Tract 31, New York County, New York",851,46,0,11,6,10,0,11,11,12,23,17,61,26,76,31,674,51,0,11,0,11
1500000US360610032001,360610032001,"Block Group 1, Census Tract 32, New York County, New York",1101,185,0,11,0,11,0,11,46,57,177,133,244,143,597,178,37,44,0,11,0,11
1500000US360610032002,360610032002,"Block Group 2, Census Tract 32, New York County, New York",410,143,12,24,0,11,0,11,38,59,32,49,223,123,105,92,0,11,0,11,0,11
1500000US360610032003,360610032003,"Block Group 3, Census Tract 32, New York County, New York",880,187,0,11,0,11,0,11,0,11,0,11,0,11,74,58,806,184,0,11,0,11
1500000US360610032004,360610032004,"Block Group 4, Census Tract 32, New York County, New York",333,138,0,11,0,11,28,48,0,11,0,11,0,11,64,84,241,127,0,11,0,11
1500000US360610032005,360610032005,"Block Group 5, Census Tract 32, New York County, New York",314,124,0,11,0,11,0,11,17,28,0,11,198,106,99,88,0,11,0,11,0,11
1500000US360610032006,360610032006,"Block Group 6, Census Tract 32, New York County, New York",1094,198,0,11,0,11,22,35,0,11,332,166,404,195,239,135,97,107,0,11,0,11
1500000US360610032007,360610032007,"Block Group 7, Census Tract 32, New York County, New York",800,159,0,11,0,11,0,11,0,11,287,186,114,115,292,142,107,66,0,11,0,11
1500000US360610033001,360610033001,"Block Group 1, Census Tract 33, New York County, New York",1685,185,0,11,60,80,62,80,114,93,316,119,96,63,132,93,905,157,0,11,0,11
1500000US360610033002,360610033002,"Block Group 2, Census Tract 33, New York County, New York",324,95,0,11,0,11,0,11,33,40,194,78,41,49,0,11,56,69,0,11,0,11
1500000US360610033003,360610033003,"Block Group 3, Census Tract 33, New York County, New York",865,165,17,28,18,28,46,71,42,43,192,119,178,93,336,125,36,41,0,11,0,11
1500000US360610034001,360610034001,"Block Group 1, Census Tract 34, New York County, New York",1099,227,0,11,0,11,0,11,42,67,125,121,528,195,314,133,90,87,0,11,0,11
1500000US360610034002,360610034002,"Block Group 2, Census Tract 34, New York County, New York",890,194,41,49,0,11,0,11,70,85,158,91,255,151,264,132,102,113,0,11,0,11
1500000US360610034003,360610034003,"Block Group 3, Census Tract 34, New York County, New York",1028,243,0,11,0,11,0,11,0,11,214,112,357,149,332,179,125,137,0,11,0,11
1500000US360610034004,360610034004,"Block Group 4, Census Tract 34, New York County, New York",952,213,0,11,0,11,0,11,0,11,60,60,308,148,521,184,63,45,0,11,0,11
1500000US360610036011,360610036011,"Block Group 1, Census Tract 36.01, New York County, New York",484,81,0,11,0,11,0,11,0,11,65,39,95,63,98,46,226,57,0,11,0,11
1500000US360610036012,360610036012,"Block Group 2, Census Tract 36.01, New York County, New York",421,73,25,26,0,11,0,11,0,11,51,20,63,37,231,80,51,48,0,11,0,11
1500000US360610036013,360610036013,"Block Group 3, Census Tract 36.01, New York County, New York",722,73,8,13,0,11,0,11,9,14,116,55,50,27,11,10,528,74,0,11,0,11
1500000US360610036021,360610036021,"Block Group 1, Census Tract 36.02, New York County, New York",804,110,0,11,0,11,0,11,35,43,85,36,200,74,397,95,87,40,0,11,0,11
1500000US360610036022,360610036022,"Block Group 2, Census Tract 36.02, New York County, New York",695,96,0,11,0,11,0,11,42,39,73,39,76,42,132,62,372,94,0,11,0,11
1500000US360610037000,360610037000,"Block Group 0, Census Tract 37, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610037001,360610037001,"Block Group 1, Census Tract 37, New York County, New York",440,84,0,11,0,11,0,11,20,22,125,74,76,39,70,44,149,41,0,11,0,11
1500000US360610037002,360610037002,"Block Group 2, Census Tract 37, New York County, New York",602,97,0,11,91,67,0,11,82,55,38,58,85,39,220,83,86,36,0,11,0,11
1500000US360610037003,360610037003,"Block Group 3, Census Tract 37, New York County, New York",559,94,0,11,0,11,11,18,12,19,41,50,77,46,125,67,293,84,0,11,0,11
1500000US360610038001,360610038001,"Block Group 1, Census Tract 38, New York County, New York",871,281,60,97,0,11,26,41,0,11,142,146,224,131,385,195,34,40,0,11,0,11
1500000US360610038002,360610038002,"Block Group 2, Census Tract 38, New York County, New York",658,221,56,90,0,11,0,11,0,11,79,121,255,160,252,176,16,28,0,11,0,11
1500000US360610038003,360610038003,"Block Group 3, Census Tract 38, New York County, New York",932,268,0,11,0,11,0,11,82,127,30,48,386,212,337,201,97,100,0,11,0,11
1500000US360610038004,360610038004,"Block Group 4, Census Tract 38, New York County, New York",703,221,0,11,0,11,0,11,0,11,20,33,153,154,327,162,203,120,0,11,0,11
1500000US360610038005,360610038005,"Block Group 5, Census Tract 38, New York County, New York",952,243,0,11,0,11,0,11,0,11,114,88,416,182,422,172,0,11,0,11,0,11
1500000US360610038006,360610038006,"Block Group 6, Census Tract 38, New York County, New York",684,203,26,42,0,11,72,117,0,11,65,105,187,91,334,142,0,11,0,11,0,11
1500000US360610038007,360610038007,"Block Group 7, Census Tract 38, New York County, New York",759,189,0,11,0,11,0,11,16,28,171,100,248,158,293,105,31,47,0,11,0,11
1500000US360610039000,360610039000,"Block Group 0, Census Tract 39, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610039001,360610039001,"Block Group 1, Census Tract 39, New York County, New York",1076,178,0,11,0,11,0,11,72,74,270,152,145,67,200,115,389,104,0,11,0,11
1500000US360610039002,360610039002,"Block Group 2, Census Tract 39, New York County, New York",811,165,0,11,0,11,15,25,0,11,0,11,0,11,48,45,748,162,0,11,0,11
1500000US360610039003,360610039003,"Block Group 3, Census Tract 39, New York County, New York",622,111,0,11,18,29,0,11,0,11,0,11,0,11,15,24,589,115,0,11,0,11
1500000US360610039004,360610039004,"Block Group 4, Census Tract 39, New York County, New York",709,146,59,78,28,24,22,36,94,61,249,114,81,58,133,76,43,70,0,11,0,11
1500000US360610040001,360610040001,"Block Group 1, Census Tract 40, New York County, New York",1155,233,0,11,0,11,21,37,121,105,95,119,230,143,510,209,178,112,0,11,0,11
1500000US360610040002,360610040002,"Block Group 2, Census Tract 40, New York County, New York",437,163,0,11,0,11,0,11,0,11,28,45,28,34,236,188,145,82,0,11,0,11
1500000US360610040003,360610040003,"Block Group 3, Census Tract 40, New York County, New York",440,152,0,11,0,11,25,39,73,116,0,11,38,47,277,115,27,44,0,11,0,11
1500000US360610040004,360610040004,"Block Group 4, Census Tract 40, New York County, New York",587,209,25,42,0,11,0,11,0,11,53,53,389,226,93,67,27,44,0,11,0,11
1500000US360610040005,360610040005,"Block Group 5, Census Tract 40, New York County, New York",1106,231,0,11,0,11,98,113,0,11,88,75,121,66,490,223,309,140,0,11,0,11
1500000US360610040006,360610040006,"Block Group 6, Census Tract 40, New York County, New York",979,248,0,11,0,11,0,11,0,11,82,112,394,175,415,225,88,89,0,11,0,11
1500000US360610041001,360610041001,"Block Group 1, Census Tract 41, New York County, New York",605,152,0,11,0,11,0,11,155,125,71,58,134,88,212,131,33,36,0,11,0,11
1500000US360610041002,360610041002,"Block Group 2, Census Tract 41, New York County, New York",480,104,20,32,16,26,0,11,33,38,0,11,79,74,319,115,13,21,0,11,0,11
1500000US360610041003,360610041003,"Block Group 3, Census Tract 41, New York County, New York",799,175,0,11,0,11,12,18,0,11,76,78,145,78,453,148,113,74,0,11,0,11
1500000US360610041004,360610041004,"Block Group 4, Census Tract 41, New York County, New York",762,175,0,11,0,11,0,11,89,84,63,43,213,90,349,152,48,46,0,11,0,11
1500000US360610041005,360610041005,"Block Group 5, Census Tract 41, New York County, New York",791,170,10,19,0,11,0,11,29,34,118,83,148,78,442,158,44,69,0,11,0,11
1500000US360610041006,360610041006,"Block Group 6, Census Tract 41, New York County, New York",474,162,0,11,0,11,0,11,15,23,48,37,72,65,294,125,45,74,0,11,0,11
1500000US360610042001,360610042001,"Block Group 1, Census Tract 42, New York County, New York",1138,98,0,11,18,29,12,18,44,49,43,34,99,45,264,86,658,109,0,11,0,11
1500000US360610042002,360610042002,"Block Group 2, Census Tract 42, New York County, New York",772,86,0,11,0,11,25,41,0,11,21,17,42,42,79,40,605,91,0,11,0,11
1500000US360610043001,360610043001,"Block Group 1, Census Tract 43, New York County, New York",1107,163,0,11,19,30,0,11,131,111,166,112,116,79,525,173,150,68,0,11,0,11
1500000US360610043002,360610043002,"Block Group 2, Census Tract 43, New York County, New York",559,123,0,11,0,11,0,11,0,11,52,52,126,64,199,90,182,96,0,11,0,11
1500000US360610043003,360610043003,"Block Group 3, Census Tract 43, New York County, New York",890,163,29,47,29,48,0,11,54,49,91,82,274,111,300,123,113,86,0,11,0,11
1500000US360610044000,360610044000,"Block Group 0, Census Tract 44, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610044001,360610044001,"Block Group 1, Census Tract 44, New York County, New York",1380,347,0,11,0,11,0,11,0,11,96,122,51,85,112,126,1121,400,0,11,0,11
1500000US360610044002,360610044002,"Block Group 2, Census Tract 44, New York County, New York",361,154,26,45,0,11,0,11,0,11,0,11,41,66,0,11,294,162,0,11,0,11
1500000US360610044003,360610044003,"Block Group 3, Census Tract 44, New York County, New York",1475,320,0,11,0,11,0,11,0,11,0,11,70,106,114,111,1291,325,0,11,0,11
1500000US360610044004,360610044004,"Block Group 4, Census Tract 44, New York County, New York",430,218,0,11,0,11,0,11,0,11,0,11,0,11,87,104,343,242,0,11,0,11
1500000US360610044005,360610044005,"Block Group 5, Census Tract 44, New York County, New York",1539,316,0,11,0,11,0,11,0,11,0,11,171,133,56,65,1312,357,0,11,0,11
