GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; With cash rent:,Margin of Error; With cash rent:,Estimate; With cash rent: - Less than $100,Margin of Error; With cash rent: - Less than $100,Estimate; With cash rent: - $100 to $149,Margin of Error; With cash rent: - $100 to $149,Estimate; With cash rent: - $150 to $199,Margin of Error; With cash rent: - $150 to $199,Estimate; With cash rent: - $200 to $249,Margin of Error; With cash rent: - $200 to $249,Estimate; With cash rent: - $250 to $299,Margin of Error; With cash rent: - $250 to $299,Estimate; With cash rent: - $300 to $349,Margin of Error; With cash rent: - $300 to $349,Estimate; With cash rent: - $350 to $399,Margin of Error; With cash rent: - $350 to $399,Estimate; With cash rent: - $400 to $449,Margin of Error; With cash rent: - $400 to $449,Estimate; With cash rent: - $450 to $499,Margin of Error; With cash rent: - $450 to $499,Estimate; With cash rent: - $500 to $549,Margin of Error; With cash rent: - $500 to $549,Estimate; With cash rent: - $550 to $599,Margin of Error; With cash rent: - $550 to $599,Estimate; With cash rent: - $600 to $649,Margin of Error; With cash rent: - $600 to $649,Estimate; With cash rent: - $650 to $699,Margin of Error; With cash rent: - $650 to $699,Estimate; With cash rent: - $700 to $749,Margin of Error; With cash rent: - $700 to $749,Estimate; With cash rent: - $750 to $799,Margin of Error; With cash rent: - $750 to $799,Estimate; With cash rent: - $800 to $899,Margin of Error; With cash rent: - $800 to $899,Estimate; With cash rent: - $900 to $999,Margin of Error; With cash rent: - $900 to $999,"Estimate; With cash rent: - $1,000 to $1,249","Margin of Error; With cash rent: - $1,000 to $1,249","Estimate; With cash rent: - $1,250 to $1,499","Margin of Error; With cash rent: - $1,250 to $1,499","Estimate; With cash rent: - $1,500 to $1,999","Margin of Error; With cash rent: - $1,500 to $1,999","Estimate; With cash rent: - $2,000 to $2,499","Margin of Error; With cash rent: - $2,000 to $2,499","Estimate; With cash rent: - $2,500 to $2,999","Margin of Error; With cash rent: - $2,500 to $2,999","Estimate; With cash rent: - $3,000 to $3,499","Margin of Error; With cash rent: - $3,000 to $3,499","Estimate; With cash rent: - $3,500 or more","Margin of Error; With cash rent: - $3,500 or more",Estimate; No cash rent,Margin of Error; No cash rent
1500000US360610001001,360610001001,"Block Group 1, Census Tract 1, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610002010,360610002010,"Block Group 0, Census Tract 2.01, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610002011,360610002011,"Block Group 1, Census Tract 2.01, New York County, New York",214,79,214,79,0,11,0,11,0,11,0,11,0,11,0,11,0,11,27,44,0,11,21,36,0,11,0,11,0,11,0,11,0,11,5,8,0,11,13,21,38,29,75,65,19,20,9,12,7,8,0,11,0,11
1500000US360610002012,360610002012,"Block Group 2, Census Tract 2.01, New York County, New York",765,81,765,81,0,11,55,68,0,11,77,52,70,48,93,80,36,37,29,28,15,22,49,38,27,46,0,11,101,72,9,15,55,42,44,43,9,14,43,30,33,32,20,32,0,11,0,11,0,11,0,11,0,11
1500000US360610002020,360610002020,"Block Group 0, Census Tract 2.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610002021,360610002021,"Block Group 1, Census Tract 2.02, New York County, New York",256,120,256,120,0,11,0,11,0,11,34,40,0,11,63,82,0,11,0,11,0,11,0,11,0,11,30,43,0,11,13,26,0,11,90,74,14,26,0,11,0,11,12,21,0,11,0,11,0,11,0,11,0,11
1500000US360610002022,360610002022,"Block Group 2, Census Tract 2.02, New York County, New York",704,188,704,188,0,11,0,11,13,20,0,11,0,11,0,11,19,31,0,11,0,11,14,22,0,11,0,11,0,11,42,49,56,89,116,85,182,114,140,85,33,38,54,84,0,11,22,35,13,22,0,11,0,11
1500000US360610002023,360610002023,"Block Group 3, Census Tract 2.02, New York County, New York",687,157,687,157,0,11,0,11,62,76,170,111,60,52,17,28,16,26,22,35,98,66,28,33,0,11,106,101,34,38,17,27,0,11,0,11,0,11,57,68,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610002024,360610002024,"Block Group 4, Census Tract 2.02, New York County, New York",603,151,603,151,0,11,0,11,17,27,96,75,34,39,61,74,0,11,0,11,47,72,15,24,88,95,34,38,12,24,18,32,0,11,21,33,81,97,16,25,63,67,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610002025,360610002025,"Block Group 5, Census Tract 2.02, New York County, New York",356,135,356,135,0,11,0,11,39,40,54,85,0,11,0,11,12,20,0,11,0,11,0,11,0,11,0,11,0,11,77,66,72,89,0,11,0,11,61,58,0,11,0,11,21,34,20,30,0,11,0,11,0,11
1500000US360610005000,360610005000,"Block Group 0, Census Tract 5, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610005001,360610005001,"Block Group 1, Census Tract 5, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610005002,360610005002,"Block Group 2, Census Tract 5, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610006000,360610006000,"Block Group 0, Census Tract 6, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610006001,360610006001,"Block Group 1, Census Tract 6, New York County, New York",620,214,620,214,0,11,0,11,0,11,0,11,0,11,0,11,15,30,60,98,0,11,0,11,0,11,0,11,0,11,0,11,0,11,195,187,28,47,191,175,28,44,25,39,0,11,34,60,29,47,15,24,0,11
1500000US360610006002,360610006002,"Block Group 2, Census Tract 6, New York County, New York",907,244,877,255,0,11,0,11,36,57,32,52,106,82,133,87,29,48,0,11,29,48,95,104,0,11,0,11,0,11,29,48,0,11,79,131,117,103,114,146,60,96,18,30,0,11,0,11,0,11,0,11,30,48
1500000US360610006003,360610006003,"Block Group 3, Census Tract 6, New York County, New York",235,124,235,124,0,11,0,11,0,11,0,11,26,46,0,11,0,11,26,38,0,11,0,11,0,11,0,11,0,11,0,11,0,11,53,69,55,77,75,103,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610006004,360610006004,"Block Group 4, Census Tract 6, New York County, New York",412,180,412,180,0,11,0,11,0,11,23,38,0,11,37,59,0,11,0,11,0,11,115,115,0,11,0,11,26,43,0,11,0,11,20,37,0,11,152,143,0,11,19,30,0,11,20,33,0,11,0,11,0,11
1500000US360610006005,360610006005,"Block Group 5, Census Tract 6, New York County, New York",861,186,832,187,0,11,0,11,0,11,62,70,28,47,275,181,79,96,30,48,27,46,18,32,0,11,30,49,67,106,0,11,0,11,46,56,50,57,91,95,29,46,0,11,0,11,0,11,0,11,0,11,29,47
1500000US360610006006,360610006006,"Block Group 6, Census Tract 6, New York County, New York",841,208,841,208,0,11,0,11,54,68,73,78,88,92,106,143,39,50,93,110,111,132,23,39,29,52,21,41,0,11,0,11,0,11,28,47,117,135,0,11,47,73,0,11,0,11,0,11,12,28,0,11,0,11
1500000US360610007000,360610007000,"Block Group 0, Census Tract 7, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610007001,360610007001,"Block Group 1, Census Tract 7, New York County, New York",3384,369,3252,366,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,47,70,45,51,411,185,1121,269,1184,376,444,175,132,143
1500000US360610007002,360610007002,"Block Group 2, Census Tract 7, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610008000,360610008000,"Block Group 0, Census Tract 8, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610008001,360610008001,"Block Group 1, Census Tract 8, New York County, New York",462,159,462,159,0,11,0,11,0,11,25,31,0,11,0,11,88,116,27,44,0,11,0,11,0,11,19,31,15,24,38,47,0,11,31,40,42,50,75,78,18,28,75,75,0,11,0,11,9,15,0,11,0,11
1500000US360610008002,360610008002,"Block Group 2, Census Tract 8, New York County, New York",480,129,480,129,11,17,0,11,11,17,0,11,22,37,39,60,0,11,0,11,0,11,37,61,0,11,0,11,0,11,12,20,21,27,41,64,0,11,100,83,0,11,73,68,23,29,75,53,0,11,15,26,0,11
1500000US360610008003,360610008003,"Block Group 3, Census Tract 8, New York County, New York",532,131,532,131,23,41,0,11,49,44,14,23,0,11,0,11,0,11,0,11,0,11,0,11,0,11,13,21,0,11,12,19,62,70,21,34,79,74,47,53,65,62,73,61,46,67,17,30,11,17,0,11,0,11
1500000US360610008004,360610008004,"Block Group 4, Census Tract 8, New York County, New York",822,165,822,165,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,42,48,30,48,0,11,57,62,0,11,0,11,33,50,97,70,104,80,321,130,106,71,32,52,0,11,0,11,0,11,0,11,0,11
1500000US360610008005,360610008005,"Block Group 5, Census Tract 8, New York County, New York",797,177,797,177,0,11,0,11,0,11,29,47,0,11,0,11,0,11,13,20,0,11,0,11,29,33,11,21,18,29,74,73,0,11,276,134,130,86,173,129,44,49,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610008006,360610008006,"Block Group 6, Census Tract 8, New York County, New York",470,160,470,160,0,11,35,54,13,23,0,11,0,11,0,11,0,11,16,27,0,11,0,11,0,11,55,65,0,11,57,65,0,11,14,22,81,91,74,84,0,11,60,67,65,71,0,11,0,11,0,11,0,11
1500000US360610009000,360610009000,"Block Group 0, Census Tract 9, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610009001,360610009001,"Block Group 1, Census Tract 9, New York County, New York",735,72,716,71,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,3,5,0,11,0,11,42,20,36,23,42,24,143,49,450,72,19,23
1500000US360610009002,360610009002,"Block Group 2, Census Tract 9, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610010010,360610010010,"Block Group 0, Census Tract 10.01, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610010011,360610010011,"Block Group 1, Census Tract 10.01, New York County, New York",290,76,285,76,5,7,0,11,0,11,0,11,0,11,6,9,0,11,0,11,0,11,5,7,0,11,0,11,29,23,18,30,0,11,32,28,32,29,41,34,89,61,18,29,10,11,0,11,0,11,0,11,5,8
1500000US360610010020,360610010020,"Block Group 0, Census Tract 10.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610010021,360610010021,"Block Group 1, Census Tract 10.02, New York County, New York",719,175,719,175,0,11,0,11,11,17,101,81,55,77,111,114,0,11,83,91,51,65,15,26,40,61,89,108,72,86,0,11,28,44,0,11,27,24,14,25,0,11,22,31,0,11,0,11,0,11,0,11,0,11
1500000US360610010022,360610010022,"Block Group 2, Census Tract 10.02, New York County, New York",635,201,635,201,0,11,0,11,12,19,84,87,92,66,120,108,78,91,0,11,11,18,92,113,10,17,0,11,87,95,0,11,0,11,0,11,0,11,49,63,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610010023,360610010023,"Block Group 3, Census Tract 10.02, New York County, New York",1114,236,1082,244,0,11,0,11,0,11,187,109,37,38,150,146,120,123,14,23,11,17,0,11,0,11,107,112,10,18,19,34,0,11,134,113,109,92,27,35,157,90,0,11,0,11,0,11,0,11,0,11,32,45
1500000US360610012001,360610012001,"Block Group 1, Census Tract 12, New York County, New York",766,93,738,98,0,11,8,13,51,46,70,60,54,38,54,49,28,29,23,22,37,57,28,25,43,46,29,47,9,14,12,18,0,11,0,11,6,10,68,52,65,33,8,13,77,51,17,19,0,11,51,35,28,45
1500000US360610012002,360610012002,"Block Group 2, Census Tract 12, New York County, New York",202,90,202,90,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,20,22,34,42,0,11,0,11,0,11,0,11,0,11,26,30,0,11,59,60,35,43,7,11,21,32,0,11,0,11
1500000US360610012003,360610012003,"Block Group 3, Census Tract 12, New York County, New York",239,96,239,96,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,25,40,32,39,10,14,80,67,24,38,47,46,9,14,0,11,12,17,0,11,0,11
1500000US360610013001,360610013001,"Block Group 1, Census Tract 13, New York County, New York",1098,180,1080,179,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,20,41,0,11,18,31,225,100,309,126,291,118,217,97,18,28
1500000US360610013002,360610013002,"Block Group 2, Census Tract 13, New York County, New York",1225,165,1210,165,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,21,34,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,140,82,542,159,286,101,221,90,15,24
1500000US360610014011,360610014011,"Block Group 1, Census Tract 14.01, New York County, New York",193,91,186,90,0,11,0,11,0,11,0,11,0,11,0,11,11,17,28,45,0,11,0,11,0,11,0,11,16,27,0,11,0,11,0,11,40,49,13,20,0,11,9,15,8,12,41,52,10,16,10,15,7,11
1500000US360610014012,360610014012,"Block Group 2, Census Tract 14.01, New York County, New York",197,77,197,77,0,11,0,11,0,11,0,11,0,11,0,11,0,11,10,16,0,11,31,28,0,11,10,16,0,11,10,15,0,11,38,34,0,11,23,20,0,11,0,11,10,15,0,11,18,21,47,54,0,11
1500000US360610014021,360610014021,"Block Group 1, Census Tract 14.02, New York County, New York",767,98,767,98,0,11,0,11,9,18,140,57,0,11,43,34,8,13,0,11,30,29,7,13,0,11,51,40,0,11,16,26,17,29,0,11,0,11,35,43,35,36,44,31,135,70,167,64,0,11,30,27,0,11
1500000US360610014022,360610014022,"Block Group 2, Census Tract 14.02, New York County, New York",575,84,559,86,0,11,0,11,25,31,38,33,16,23,9,13,37,29,42,36,22,26,18,34,20,22,38,38,0,11,0,11,22,27,25,30,10,18,77,48,26,32,69,40,9,13,44,31,0,11,12,19,16,18
1500000US360610015010,360610015010,"Block Group 0, Census Tract 15.01, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610015011,360610015011,"Block Group 1, Census Tract 15.01, New York County, New York",1085,200,1085,200,0,11,0,11,0,11,0,11,46,42,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,29,34,40,42,15,24,41,68,0,11,0,11,46,46,152,118,356,143,360,142,0,11
1500000US360610015012,360610015012,"Block Group 2, Census Tract 15.01, New York County, New York",524,206,502,199,0,11,0,11,0,11,0,11,0,11,0,11,0,11,21,35,76,101,0,11,15,25,99,69,19,32,0,11,12,19,153,133,51,53,12,20,15,26,29,45,0,11,0,11,0,11,0,11,22,37
1500000US360610015013,360610015013,"Block Group 3, Census Tract 15.01, New York County, New York",531,146,510,146,0,11,0,11,21,33,172,131,0,11,68,51,0,11,0,11,20,32,0,11,21,34,19,32,25,40,0,11,0,11,0,11,0,11,0,11,0,11,26,33,12,19,0,11,84,83,42,54,21,33
1500000US360610015020,360610015020,"Block Group 0, Census Tract 15.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610015021,360610015021,"Block Group 1, Census Tract 15.02, New York County, New York",696,149,696,149,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,16,25,0,11,0,11,0,11,0,11,42,47,150,86,184,84,143,65,161,97,0,11
1500000US360610015022,360610015022,"Block Group 2, Census Tract 15.02, New York County, New York",1789,204,1789,204,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,37,55,0,11,0,11,0,11,0,11,0,11,0,11,0,11,39,45,0,11,105,80,102,72,369,133,652,163,485,159,0,11
1500000US360610015023,360610015023,"Block Group 3, Census Tract 15.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610016001,360610016001,"Block Group 1, Census Tract 16, New York County, New York",980,138,961,140,0,11,0,11,31,49,45,72,0,11,0,11,50,37,69,84,0,11,66,47,17,27,96,69,17,26,16,25,0,11,125,103,105,66,196,108,128,88,0,11,0,11,0,11,0,11,0,11,19,30
1500000US360610016002,360610016002,"Block Group 2, Census Tract 16, New York County, New York",309,96,309,96,0,11,17,28,19,30,0,11,36,41,18,29,0,11,0,11,0,11,0,11,0,11,0,11,14,23,0,11,0,11,35,35,22,39,11,17,42,46,80,84,0,11,0,11,0,11,15,24,0,11
1500000US360610016003,360610016003,"Block Group 3, Census Tract 16, New York County, New York",561,178,561,178,0,11,0,11,0,11,19,30,0,11,0,11,0,11,0,11,21,32,0,11,19,30,0,11,0,11,0,11,60,78,71,67,9,16,95,97,15,22,87,89,109,108,56,81,0,11,0,11,0,11
1500000US360610016004,360610016004,"Block Group 4, Census Tract 16, New York County, New York",475,128,465,128,0,11,0,11,0,11,0,11,21,33,0,11,0,11,26,44,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,21,25,18,30,98,80,56,66,20,33,40,45,109,91,56,47,10,16
1500000US360610016005,360610016005,"Block Group 5, Census Tract 16, New York County, New York",367,119,333,110,0,11,0,11,0,11,11,20,0,11,0,11,0,11,0,11,19,30,0,11,0,11,16,25,17,26,0,11,33,35,0,11,14,22,0,11,0,11,92,64,53,49,46,54,32,36,0,11,34,55
1500000US360610018001,360610018001,"Block Group 1, Census Tract 18, New York County, New York",503,169,503,169,0,11,0,11,0,11,41,67,0,11,16,27,128,111,0,11,0,11,22,38,0,11,0,11,0,11,0,11,0,11,16,26,11,18,48,43,0,11,31,49,139,102,0,11,51,63,0,11,0,11
1500000US360610018002,360610018002,"Block Group 2, Census Tract 18, New York County, New York",253,89,253,89,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,13,23,0,11,31,43,0,11,0,11,64,57,0,11,0,11,0,11,0,11,21,40,49,55,64,45,0,11,0,11,11,17,0,11
1500000US360610018003,360610018003,"Block Group 3, Census Tract 18, New York County, New York",589,149,589,149,0,11,39,60,0,11,0,11,0,11,0,11,0,11,0,11,14,23,0,11,43,69,0,11,0,11,0,11,0,11,43,49,13,20,44,44,0,11,112,90,176,104,57,46,27,34,21,25,0,11
1500000US360610018004,360610018004,"Block Group 4, Census Tract 18, New York County, New York",335,129,309,124,0,11,0,11,16,26,0,11,0,11,36,58,14,25,59,65,46,73,17,27,0,11,0,11,0,11,0,11,16,25,0,11,18,29,15,23,16,32,16,25,0,11,0,11,23,38,17,26,26,41
1500000US360610018005,360610018005,"Block Group 5, Census Tract 18, New York County, New York",368,149,368,149,0,11,0,11,16,25,0,11,0,11,0,11,0,11,0,11,43,52,0,11,62,79,0,11,0,11,20,32,0,11,0,11,7,13,47,73,50,78,14,23,17,26,49,45,43,66,0,11,0,11
1500000US360610018006,360610018006,"Block Group 6, Census Tract 18, New York County, New York",565,155,565,155,81,110,0,11,0,11,0,11,48,60,27,44,0,11,25,36,0,11,0,11,0,11,0,11,0,11,53,49,52,65,0,11,84,82,77,85,15,25,24,39,0,11,70,70,9,14,0,11,0,11
1500000US360610018007,360610018007,"Block Group 7, Census Tract 18, New York County, New York",327,102,327,102,17,27,0,11,13,21,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,146,82,0,11,45,45,95,62,11,18,0,11,0,11,0,11
1500000US360610020000,360610020000,"Block Group 0, Census Tract 20, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610020001,360610020001,"Block Group 1, Census Tract 20, New York County, New York",1007,122,1000,125,0,11,0,11,0,11,253,97,110,69,147,85,98,65,36,37,24,27,27,35,32,36,59,63,9,14,10,15,10,17,96,58,6,11,66,61,17,18,0,11,0,11,0,11,0,11,0,11,7,12
1500000US360610020002,360610020002,"Block Group 2, Census Tract 20, New York County, New York",655,102,655,102,0,11,23,35,0,11,86,63,74,58,42,48,38,47,138,82,74,66,19,20,0,11,19,21,9,13,35,38,10,16,0,11,9,15,56,45,10,16,13,18,0,11,0,11,0,11,0,11,0,11
1500000US360610020003,360610020003,"Block Group 3, Census Tract 20, New York County, New York",339,80,339,80,0,11,0,11,0,11,0,11,22,34,16,18,10,15,10,16,118,76,11,18,7,12,38,44,6,10,33,34,0,11,28,27,0,11,8,12,8,13,0,11,24,38,0,11,0,11,0,11,0,11
1500000US360610021001,360610021001,"Block Group 1, Census Tract 21, New York County, New York",778,164,778,164,0,11,0,11,0,11,58,49,0,11,0,11,0,11,0,11,0,11,40,41,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,88,59,0,11,83,53,97,64,412,122,0,11
1500000US360610021002,360610021002,"Block Group 2, Census Tract 21, New York County, New York",681,184,681,184,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,57,67,0,11,0,11,28,26,0,11,0,11,0,11,0,11,40,39,0,11,84,60,268,146,204,122,0,11
1500000US360610022011,360610022011,"Block Group 1, Census Tract 22.01, New York County, New York",852,177,796,182,0,11,86,77,0,11,93,77,65,62,0,11,91,80,0,11,0,11,21,31,50,74,12,19,15,25,14,21,0,11,67,74,0,11,0,11,53,62,84,77,41,55,15,25,63,42,26,31,56,83
1500000US360610022012,360610022012,"Block Group 2, Census Tract 22.01, New York County, New York",401,137,401,137,0,11,0,11,0,11,0,11,0,11,40,68,0,11,0,11,0,11,0,11,0,11,0,11,51,60,0,11,0,11,66,66,0,11,23,36,32,52,46,40,51,46,14,22,0,11,78,51,0,11
1500000US360610022013,360610022013,"Block Group 3, Census Tract 22.01, New York County, New York",522,166,522,166,0,11,0,11,0,11,0,11,80,73,125,101,31,40,0,11,74,78,57,63,0,11,0,11,76,67,1,32,45,72,33,56,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610022014,360610022014,"Block Group 4, Census Tract 22.01, New York County, New York",889,168,889,168,0,11,0,11,0,11,9,15,0,11,0,11,0,11,31,51,0,11,14,23,0,11,0,11,0,11,45,58,12,21,55,59,216,139,359,149,148,91,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610022021,360610022021,"Block Group 1, Census Tract 22.02, New York County, New York",1059,69,1059,69,0,11,0,11,0,11,36,57,10,16,0,11,0,11,0,11,22,24,0,11,8,12,0,11,9,15,0,11,9,14,11,16,55,44,42,44,33,29,317,115,80,57,134,78,131,74,162,90,0,11
1500000US360610024000,360610024000,"Block Group 0, Census Tract 24, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610024001,360610024001,"Block Group 1, Census Tract 24, New York County, New York",1166,129,1148,134,0,11,0,11,0,11,314,123,144,104,116,91,138,97,61,49,68,65,12,22,43,65,27,32,74,75,0,11,34,55,0,11,0,11,79,75,38,42,0,11,0,11,0,11,0,11,0,11,18,29
1500000US360610024002,360610024002,"Block Group 2, Census Tract 24, New York County, New York",695,128,679,130,0,11,0,11,20,30,136,80,125,96,57,70,0,11,34,40,64,63,0,11,17,28,81,80,0,11,12,20,0,11,10,18,0,11,92,75,31,35,0,11,0,11,0,11,0,11,0,11,16,27
1500000US360610025000,360610025000,"Block Group 0, Census Tract 25, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610025001,360610025001,"Block Group 1, Census Tract 25, New York County, New York",1361,154,1361,154,0,11,0,11,21,20,164,79,263,128,62,70,119,63,102,76,76,62,44,49,51,28,33,43,19,22,32,52,20,22,87,63,32,25,119,77,54,46,63,64,0,11,0,11,0,11,0,11,0,11
1500000US360610025002,360610025002,"Block Group 2, Census Tract 25, New York County, New York",237,89,237,89,0,11,0,11,0,11,98,74,35,45,47,72,31,42,0,11,0,11,0,11,0,11,17,29,9,14,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
