GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; With cash rent:,Margin of Error; With cash rent:,Estimate; With cash rent: - Less than $100,Margin of Error; With cash rent: - Less than $100,Estimate; With cash rent: - $100 to $149,Margin of Error; With cash rent: - $100 to $149,Estimate; With cash rent: - $150 to $199,Margin of Error; With cash rent: - $150 to $199,Estimate; With cash rent: - $200 to $249,Margin of Error; With cash rent: - $200 to $249,Estimate; With cash rent: - $250 to $299,Margin of Error; With cash rent: - $250 to $299,Estimate; With cash rent: - $300 to $349,Margin of Error; With cash rent: - $300 to $349,Estimate; With cash rent: - $350 to $399,Margin of Error; With cash rent: - $350 to $399,Estimate; With cash rent: - $400 to $449,Margin of Error; With cash rent: - $400 to $449,Estimate; With cash rent: - $450 to $499,Margin of Error; With cash rent: - $450 to $499,Estimate; With cash rent: - $500 to $549,Margin of Error; With cash rent: - $500 to $549,Estimate; With cash rent: - $550 to $599,Margin of Error; With cash rent: - $550 to $599,Estimate; With cash rent: - $600 to $649,Margin of Error; With cash rent: - $600 to $649,Estimate; With cash rent: - $650 to $699,Margin of Error; With cash rent: - $650 to $699,Estimate; With cash rent: - $700 to $749,Margin of Error; With cash rent: - $700 to $749,Estimate; With cash rent: - $750 to $799,Margin of Error; With cash rent: - $750 to $799,Estimate; With cash rent: - $800 to $899,Margin of Error; With cash rent: - $800 to $899,Estimate; With cash rent: - $900 to $999,Margin of Error; With cash rent: - $900 to $999,"Estimate; With cash rent: - $1,000 to $1,249","Margin of Error; With cash rent: - $1,000 to $1,249","Estimate; With cash rent: - $1,250 to $1,499","Margin of Error; With cash rent: - $1,250 to $1,499","Estimate; With cash rent: - $1,500 to $1,999","Margin of Error; With cash rent: - $1,500 to $1,999","Estimate; With cash rent: - $2,000 to $2,499","Margin of Error; With cash rent: - $2,000 to $2,499","Estimate; With cash rent: - $2,500 to $2,999","Margin of Error; With cash rent: - $2,500 to $2,999","Estimate; With cash rent: - $3,000 to $3,499","Margin of Error; With cash rent: - $3,000 to $3,499","Estimate; With cash rent: - $3,500 or more","Margin of Error; With cash rent: - $3,500 or more",Estimate; No cash rent,Margin of Error; No cash rent
1500000US360610001001,360610001001,"Block Group 1, Census Tract 1, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610002010,360610002010,"Block Group 0, Census Tract 2.01, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610002011,360610002011,"Block Group 1, Census Tract 2.01, New York County, New York",214,79,214,79,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,27,44,0,11,21,36,0,11,0,11,0,11,0,11,5,8,0,11,13,21,102,65,27,22,12,13,4,6,3,5,0,11
1500000US360610002012,360610002012,"Block Group 2, Census Tract 2.01, New York County, New York",765,81,765,81,0,11,55,68,0,11,77,52,70,48,93,80,36,37,29,28,15,22,49,38,27,46,0,11,101,72,9,15,13,22,63,51,32,41,43,30,33,32,20,32,0,11,0,11,0,11,0,11,0,11
1500000US360610002020,360610002020,"Block Group 0, Census Tract 2.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610002021,360610002021,"Block Group 1, Census Tract 2.02, New York County, New York",256,120,256,120,0,11,0,11,0,11,34,40,0,11,63,82,0,11,0,11,0,11,0,11,0,11,30,43,0,11,13,26,0,11,50,47,54,61,0,11,0,11,12,21,0,11,0,11,0,11,0,11,0,11
1500000US360610002022,360610002022,"Block Group 2, Census Tract 2.02, New York County, New York",704,188,704,188,0,11,0,11,0,11,0,11,13,20,0,11,0,11,19,31,0,11,0,11,14,22,0,11,0,11,42,49,0,11,137,117,123,84,192,118,75,62,54,84,0,11,22,35,13,22,0,11,0,11
1500000US360610002023,360610002023,"Block Group 3, Census Tract 2.02, New York County, New York",687,157,687,157,0,11,0,11,43,68,170,111,79,60,17,28,16,26,22,35,84,59,42,43,0,11,106,101,34,38,17,27,0,11,0,11,0,11,57,68,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610002024,360610002024,"Block Group 4, Census Tract 2.02, New York County, New York",603,151,603,151,0,11,0,11,17,27,82,72,34,39,43,69,18,29,0,11,61,74,15,24,88,95,34,38,12,24,18,32,0,11,21,33,81,97,16,25,63,67,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610002025,360610002025,"Block Group 5, Census Tract 2.02, New York County, New York",356,135,356,135,0,11,0,11,39,40,54,85,0,11,0,11,12,20,0,11,0,11,0,11,0,11,0,11,0,11,77,66,20,33,52,83,0,11,61,58,0,11,0,11,21,34,20,30,0,11,0,11,0,11
1500000US360610005000,360610005000,"Block Group 0, Census Tract 5, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610005001,360610005001,"Block Group 1, Census Tract 5, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610005002,360610005002,"Block Group 2, Census Tract 5, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610006000,360610006000,"Block Group 0, Census Tract 6, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610006001,360610006001,"Block Group 1, Census Tract 6, New York County, New York",620,214,620,214,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,15,30,60,98,0,11,0,11,0,11,0,11,0,11,161,180,0,11,140,123,141,123,25,39,0,11,0,11,63,74,15,24,0,11
1500000US360610006002,360610006002,"Block Group 2, Census Tract 6, New York County, New York",907,244,877,255,0,11,0,11,0,11,68,57,106,82,133,87,29,48,0,11,29,48,95,104,0,11,0,11,0,11,29,48,0,11,79,131,117,103,88,139,86,106,18,30,0,11,0,11,0,11,0,11,30,48
1500000US360610006003,360610006003,"Block Group 3, Census Tract 6, New York County, New York",235,124,235,124,0,11,0,11,0,11,0,11,26,46,0,11,0,11,0,11,0,11,26,38,0,11,0,11,0,11,0,11,0,11,0,11,53,69,130,121,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610006004,360610006004,"Block Group 4, Census Tract 6, New York County, New York",412,180,412,180,0,11,0,11,0,11,0,11,0,11,23,38,37,59,0,11,0,11,0,11,0,11,115,115,0,11,0,11,26,43,20,37,0,11,48,78,104,128,19,30,0,11,20,33,0,11,0,11,0,11
1500000US360610006005,360610006005,"Block Group 5, Census Tract 6, New York County, New York",861,186,832,187,0,11,0,11,0,11,62,70,28,47,275,181,79,96,0,11,27,46,48,58,0,11,30,49,67,106,0,11,0,11,28,46,50,57,109,101,29,46,0,11,0,11,0,11,0,11,0,11,29,47
1500000US360610006006,360610006006,"Block Group 6, Census Tract 6, New York County, New York",841,208,841,208,0,11,0,11,0,11,31,56,49,61,15,30,120,101,116,144,90,146,122,120,44,53,0,11,29,52,21,41,0,11,28,47,0,11,117,135,0,11,47,73,0,11,0,11,12,28,0,11,0,11
1500000US360610007000,360610007000,"Block Group 0, Census Tract 7, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610007001,360610007001,"Block Group 1, Census Tract 7, New York County, New York",3384,369,3252,366,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,92,89,146,112,1272,315,1218,345,524,192,132,143
1500000US360610007002,360610007002,"Block Group 2, Census Tract 7, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610008000,360610008000,"Block Group 0, Census Tract 8, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610008001,360610008001,"Block Group 1, Census Tract 8, New York County, New York",462,159,462,159,0,11,0,11,0,11,0,11,0,11,0,11,99,116,14,21,27,44,0,11,0,11,0,11,0,11,19,31,40,46,13,22,27,43,92,76,47,55,75,75,0,11,0,11,9,15,0,11,0,11
1500000US360610008002,360610008002,"Block Group 2, Census Tract 8, New York County, New York",480,129,480,129,0,11,0,11,0,11,0,11,44,45,0,11,39,60,0,11,0,11,0,11,0,11,37,61,0,11,0,11,0,11,33,35,0,11,141,103,0,11,60,65,36,37,75,53,0,11,15,26,0,11
1500000US360610008003,360610008003,"Block Group 3, Census Tract 8, New York County, New York",532,131,532,131,0,11,0,11,23,41,29,34,20,31,14,23,0,11,0,11,0,11,0,11,0,11,0,11,0,11,13,21,12,19,83,79,67,72,43,52,51,50,74,58,75,84,17,30,11,17,0,11,0,11
1500000US360610008004,360610008004,"Block Group 4, Census Tract 8, New York County, New York",822,165,822,165,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,26,41,0,11,46,56,47,60,10,17,0,11,33,50,37,45,126,80,359,142,74,45,64,73,0,11,0,11,0,11,0,11,0,11
1500000US360610008005,360610008005,"Block Group 5, Census Tract 8, New York County, New York",797,177,797,177,0,11,0,11,0,11,0,11,29,47,0,11,0,11,0,11,13,20,0,11,14,23,15,23,18,29,39,60,35,42,145,120,272,114,103,67,91,112,23,43,0,11,0,11,0,11,0,11,0,11
1500000US360610008006,360610008006,"Block Group 6, Census Tract 8, New York County, New York",470,160,470,160,0,11,0,11,35,54,0,11,0,11,0,11,13,23,0,11,16,27,0,11,0,11,0,11,0,11,81,80,0,11,31,50,55,67,114,104,0,11,60,67,38,64,27,32,0,11,0,11,0,11
1500000US360610009000,360610009000,"Block Group 0, Census Tract 9, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610009001,360610009001,"Block Group 1, Census Tract 9, New York County, New York",735,72,716,71,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,3,5,0,11,23,20,48,23,42,24,118,46,482,72,19,23
1500000US360610009002,360610009002,"Block Group 2, Census Tract 9, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610010010,360610010010,"Block Group 0, Census Tract 10.01, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610010011,360610010011,"Block Group 1, Census Tract 10.01, New York County, New York",290,76,285,76,0,11,5,7,0,11,0,11,0,11,6,9,0,11,0,11,0,11,0,11,0,11,5,7,0,11,15,24,0,11,38,38,17,19,47,36,101,59,41,40,10,11,0,11,0,11,0,11,5,8
1500000US360610010020,360610010020,"Block Group 0, Census Tract 10.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610010021,360610010021,"Block Group 1, Census Tract 10.02, New York County, New York",719,175,719,175,0,11,0,11,11,17,79,75,55,77,111,114,0,11,105,102,51,65,15,26,40,61,89,108,72,86,0,11,28,44,0,11,27,24,14,25,0,11,22,31,0,11,0,11,0,11,0,11,0,11
1500000US360610010022,360610010022,"Block Group 2, Census Tract 10.02, New York County, New York",635,201,635,201,0,11,0,11,12,19,84,87,92,66,120,108,78,91,0,11,11,18,84,111,10,17,0,11,87,95,0,11,0,11,0,11,0,11,57,65,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610010023,360610010023,"Block Group 3, Census Tract 10.02, New York County, New York",1114,236,1082,244,0,11,0,11,0,11,165,101,47,47,162,146,120,123,14,23,11,17,0,11,0,11,107,112,10,18,19,34,0,11,134,113,109,92,27,35,134,83,23,38,0,11,0,11,0,11,0,11,32,45
1500000US360610012001,360610012001,"Block Group 1, Census Tract 12, New York County, New York",766,93,738,98,0,11,8,13,26,42,77,59,38,27,50,38,55,51,23,22,48,59,28,25,43,46,29,47,9,14,12,18,0,11,0,11,6,10,68,52,65,33,0,11,47,31,47,39,8,13,51,35,28,45
1500000US360610012002,360610012002,"Block Group 2, Census Tract 12, New York County, New York",202,90,202,90,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,14,16,14,20,0,11,26,40,0,11,0,11,26,30,0,11,59,60,35,43,0,11,28,34,0,11,0,11
1500000US360610012003,360610012003,"Block Group 3, Census Tract 12, New York County, New York",239,96,239,96,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,10,15,35,42,74,62,52,57,47,46,9,14,0,11,12,17,0,11,0,11
1500000US360610013001,360610013001,"Block Group 1, Census Tract 13, New York County, New York",1098,180,1080,179,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,20,41,0,11,163,83,331,113,303,121,263,101,18,28
1500000US360610013002,360610013002,"Block Group 2, Census Tract 13, New York County, New York",1225,165,1210,165,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,21,34,0,11,0,11,0,11,0,11,114,76,472,125,362,129,241,92,15,24
1500000US360610014011,360610014011,"Block Group 1, Census Tract 14.01, New York County, New York",193,91,186,90,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,11,17,0,11,28,45,0,11,0,11,0,11,0,11,16,27,29,46,24,26,0,11,0,11,17,19,10,17,31,50,20,22,7,11
1500000US360610014012,360610014012,"Block Group 2, Census Tract 14.01, New York County, New York",197,77,197,77,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,10,16,10,15,21,23,0,11,0,11,0,11,20,22,29,31,9,14,23,20,0,11,0,11,10,15,0,11,18,21,47,54,0,11
1500000US360610014021,360610014021,"Block Group 1, Census Tract 14.02, New York County, New York",767,98,767,98,0,11,0,11,0,11,41,32,108,57,43,34,0,11,8,13,0,11,5,9,17,23,7,13,17,25,29,25,13,19,16,26,17,29,35,43,18,23,46,38,143,72,147,58,27,34,30,27,0,11
1500000US360610014022,360610014022,"Block Group 2, Census Tract 14.02, New York County, New York",575,84,559,86,0,11,0,11,10,19,38,33,16,23,24,28,29,26,42,36,20,22,18,34,15,20,36,38,17,21,0,11,7,14,17,27,10,18,84,53,25,28,86,38,0,11,53,32,0,11,12,19,16,18
1500000US360610015010,360610015010,"Block Group 0, Census Tract 15.01, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610015011,360610015011,"Block Group 1, Census Tract 15.01, New York County, New York",1085,200,1085,200,0,11,0,11,0,11,0,11,10,17,7,14,18,30,11,17,0,11,0,11,0,11,0,11,0,11,0,11,0,11,50,45,19,33,15,24,41,68,0,11,28,36,135,118,325,118,426,140,0,11
1500000US360610015012,360610015012,"Block Group 2, Census Tract 15.01, New York County, New York",524,206,502,199,0,11,0,11,0,11,0,11,0,11,0,11,0,11,21,35,76,101,0,11,15,25,99,69,19,32,0,11,12,19,153,133,51,53,12,20,15,26,29,45,0,11,0,11,0,11,0,11,22,37
1500000US360610015013,360610015013,"Block Group 3, Census Tract 15.01, New York County, New York",531,146,510,146,0,11,0,11,0,11,101,81,92,100,24,37,44,49,0,11,0,11,20,32,0,11,0,11,0,11,25,40,40,47,0,11,0,11,0,11,0,11,26,33,12,19,0,11,84,83,42,54,21,33
1500000US360610015020,360610015020,"Block Group 0, Census Tract 15.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610015021,360610015021,"Block Group 1, Census Tract 15.02, New York County, New York",696,149,696,149,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,16,25,0,11,0,11,0,11,16,24,89,65,221,92,112,56,242,111,0,11
1500000US360610015022,360610015022,"Block Group 2, Census Tract 15.02, New York County, New York",1789,204,1789,204,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,37,55,0,11,0,11,0,11,0,11,0,11,39,45,0,11,92,77,115,75,270,106,667,175,569,173,0,11
1500000US360610015023,360610015023,"Block Group 3, Census Tract 15.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610016001,360610016001,"Block Group 1, Census Tract 16, New York County, New York",980,138,961,140,0,11,0,11,31,49,45,72,0,11,0,11,50,37,19,30,0,11,116,91,17,27,96,69,17,26,0,11,0,11,108,92,138,83,196,108,114,88,14,22,0,11,0,11,0,11,0,11,19,30
1500000US360610016002,360610016002,"Block Group 2, Census Tract 16, New York County, New York",309,96,309,96,0,11,0,11,0,11,36,42,36,41,18,29,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,14,23,57,53,0,11,53,49,80,84,0,11,0,11,0,11,15,24,0,11
1500000US360610016003,360610016003,"Block Group 3, Census Tract 16, New York County, New York",561,178,561,178,0,11,0,11,0,11,0,11,0,11,0,11,19,30,0,11,0,11,0,11,21,32,0,11,0,11,0,11,19,30,75,81,56,67,57,64,47,75,88,85,123,110,0,11,56,81,0,11,0,11
1500000US360610016004,360610016004,"Block Group 4, Census Tract 16, New York County, New York",475,128,465,128,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,47,55,0,11,0,11,0,11,0,11,0,11,0,11,0,11,15,23,6,11,41,48,131,95,20,33,0,11,123,89,82,64,10,16
1500000US360610016005,360610016005,"Block Group 5, Census Tract 16, New York County, New York",367,119,333,110,0,11,0,11,0,11,0,11,0,11,11,20,0,11,0,11,0,11,0,11,0,11,0,11,0,11,19,30,17,26,33,35,16,25,14,22,0,11,61,56,63,52,67,63,14,24,18,27,34,55
1500000US360610018001,360610018001,"Block Group 1, Census Tract 18, New York County, New York",503,169,503,169,0,11,0,11,0,11,41,67,0,11,16,27,128,111,0,11,0,11,0,11,0,11,22,38,0,11,0,11,0,11,16,26,0,11,59,47,0,11,31,49,96,77,43,72,0,11,51,63,0,11
1500000US360610018002,360610018002,"Block Group 2, Census Tract 18, New York County, New York",253,89,253,89,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,13,23,0,11,0,11,0,11,0,11,69,66,26,42,0,11,0,11,0,11,61,55,73,43,0,11,0,11,11,17,0,11
1500000US360610018003,360610018003,"Block Group 3, Census Tract 18, New York County, New York",589,149,589,149,0,11,0,11,0,11,39,60,0,11,0,11,0,11,0,11,0,11,0,11,0,11,57,74,0,11,0,11,0,11,0,11,43,49,43,41,14,24,49,47,239,127,57,46,27,34,21,25,0,11
1500000US360610018004,360610018004,"Block Group 4, Census Tract 18, New York County, New York",335,129,309,124,0,11,0,11,0,11,0,11,0,11,52,62,0,11,14,25,0,11,72,84,0,11,17,27,33,53,0,11,0,11,16,25,0,11,33,37,16,32,16,25,0,11,0,11,23,38,17,26,26,41
1500000US360610018005,360610018005,"Block Group 5, Census Tract 18, New York County, New York",368,149,368,149,0,11,0,11,0,11,16,25,0,11,0,11,0,11,0,11,0,11,0,11,46,56,59,68,0,11,20,32,0,11,0,11,7,13,47,73,50,78,14,23,17,26,40,47,52,68,0,11,0,11
1500000US360610018006,360610018006,"Block Group 6, Census Tract 18, New York County, New York",565,155,565,155,0,11,0,11,81,110,0,11,0,11,15,25,33,53,27,44,0,11,25,36,0,11,0,11,0,11,0,11,0,11,105,82,28,45,58,64,90,86,12,30,12,21,70,70,9,14,0,11,0,11
1500000US360610018007,360610018007,"Block Group 7, Census Tract 18, New York County, New York",327,102,327,102,0,11,17,27,0,11,13,21,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,99,69,47,48,45,45,78,56,28,31,0,11,0,11,0,11
1500000US360610020000,360610020000,"Block Group 0, Census Tract 20, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610020001,360610020001,"Block Group 1, Census Tract 20, New York County, New York",1007,122,1000,125,0,11,0,11,0,11,253,97,110,69,147,85,98,65,36,37,24,27,27,35,32,36,59,63,9,14,10,15,10,17,96,58,6,11,66,61,17,18,0,11,0,11,0,11,0,11,0,11,7,12
1500000US360610020002,360610020002,"Block Group 2, Census Tract 20, New York County, New York",655,102,655,102,0,11,23,35,0,11,86,63,74,58,42,48,38,47,138,82,74,66,19,20,0,11,19,21,9,13,35,38,10,16,0,11,9,15,56,45,10,16,13,18,0,11,0,11,0,11,0,11,0,11
1500000US360610020003,360610020003,"Block Group 3, Census Tract 20, New York County, New York",339,80,339,80,0,11,0,11,0,11,0,11,22,34,16,18,10,15,10,16,118,76,11,18,7,12,38,44,6,10,33,34,0,11,28,27,0,11,8,12,8,13,0,11,0,11,24,38,0,11,0,11,0,11
1500000US360610021001,360610021001,"Block Group 1, Census Tract 21, New York County, New York",778,164,778,164,0,11,0,11,0,11,17,27,16,27,25,30,0,11,0,11,0,11,0,11,0,11,0,11,24,30,0,11,0,11,16,27,0,11,0,11,0,11,63,43,25,28,61,49,119,66,412,122,0,11
1500000US360610021002,360610021002,"Block Group 2, Census Tract 21, New York County, New York",681,184,681,184,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,39,61,18,29,0,11,0,11,28,26,0,11,0,11,0,11,40,39,0,11,58,48,294,137,204,122,0,11
1500000US360610022011,360610022011,"Block Group 1, Census Tract 22.01, New York County, New York",852,177,796,182,0,11,35,60,0,11,129,98,33,39,15,25,63,77,28,36,32,49,0,11,50,74,21,31,15,25,26,28,0,11,0,11,22,26,45,69,18,28,119,94,11,19,30,51,69,46,35,34,56,83
1500000US360610022012,360610022012,"Block Group 2, Census Tract 22.01, New York County, New York",401,137,401,137,0,11,0,11,0,11,0,11,0,11,40,68,0,11,0,11,0,11,0,11,0,11,0,11,0,11,51,60,0,11,0,11,34,47,55,63,32,52,46,40,51,46,14,22,0,11,78,51,0,11
1500000US360610022013,360610022013,"Block Group 3, Census Tract 22.01, New York County, New York",522,166,522,166,0,11,0,11,0,11,0,11,68,71,114,100,43,45,11,19,60,76,48,59,0,11,0,11,99,74,1,32,0,11,78,66,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610022014,360610022014,"Block Group 4, Census Tract 22.01, New York County, New York",889,168,889,168,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,15,0,11,45,55,0,11,0,11,0,11,14,22,12,21,86,80,143,125,349,150,204,133,27,42,0,11,0,11,0,11,0,11,0,11
1500000US360610022021,360610022021,"Block Group 1, Census Tract 22.02, New York County, New York",1059,69,1059,69,0,11,0,11,0,11,0,11,36,57,10,16,0,11,0,11,0,11,22,24,0,11,0,11,8,12,9,15,0,11,9,14,11,16,55,44,73,49,283,134,116,90,115,77,150,73,162,90,0,11
1500000US360610024000,360610024000,"Block Group 0, Census Tract 24, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610024001,360610024001,"Block Group 1, Census Tract 24, New York County, New York",1166,129,1148,134,0,11,0,11,0,11,250,118,160,108,132,94,154,101,61,49,84,64,12,22,43,65,27,32,74,75,0,11,34,55,0,11,0,11,68,72,49,46,0,11,0,11,0,11,0,11,0,11,18,29
1500000US360610024002,360610024002,"Block Group 2, Census Tract 24, New York County, New York",695,128,679,130,0,11,0,11,20,30,120,85,125,96,17,27,40,65,34,40,64,63,0,11,17,28,81,80,0,11,28,33,0,11,10,18,0,11,92,75,31,35,0,11,0,11,0,11,0,11,0,11,16,27
1500000US360610025000,360610025000,"Block Group 0, Census Tract 25, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610025001,360610025001,"Block Group 1, Census Tract 25, New York County, New York",1361,154,1361,154,0,11,0,11,21,20,164,79,263,128,62,70,108,60,113,78,49,52,44,49,78,51,33,43,19,22,32,52,20,22,87,63,32,25,119,77,54,46,63,64,0,11,0,11,0,11,0,11,0,11
1500000US360610025002,360610025002,"Block Group 2, Census Tract 25, New York County, New York",237,89,237,89,0,11,0,11,0,11,80,70,53,40,47,72,31,42,0,11,0,11,0,11,0,11,17,29,9,14,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
