GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
1500000US360610093007,360610093007,"Block Group 7, Census Tract 93, New York County, New York",394,177,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,68,65,118,112,0,11,35,61,26,42,0,11,147,153
1500000US360610094001,360610094001,"Block Group 1, Census Tract 94, New York County, New York",38,19,0,11,0,11,8,8,0,11,0,11,0,11,0,11,0,11,0,11,0,11,13,21,0,11,0,11,0,11,0,11,17,18
1500000US360610095001,360610095001,"Block Group 1, Census Tract 95, New York County, New York",879,112,77,52,48,32,0,11,0,11,0,11,8,13,15,22,11,15,0,11,14,22,39,29,49,33,70,44,90,62,82,57,376,101
1500000US360610095002,360610095002,"Block Group 2, Census Tract 95, New York County, New York",375,93,53,39,28,45,9,16,0,11,0,11,0,11,9,14,0,11,9,15,27,43,21,25,38,35,6,9,17,16,22,19,136,53
1500000US360610096001,360610096001,"Block Group 1, Census Tract 96, New York County, New York",103,41,14,22,0,11,0,11,0,11,0,11,0,11,0,11,14,17,9,15,0,11,0,11,5,7,7,8,15,14,19,18,20,18
1500000US360610097001,360610097001,"Block Group 1, Census Tract 97, New York County, New York",1171,149,95,89,59,59,118,64,35,55,49,45,63,51,55,51,24,31,24,37,78,64,169,69,91,61,101,73,49,45,102,83,59,46
1500000US360610097002,360610097002,"Block Group 2, Census Tract 97, New York County, New York",410,125,148,108,75,89,20,32,0,11,17,30,0,11,0,11,17,31,20,37,0,11,0,11,62,55,0,11,19,30,0,11,32,55
1500000US360610097003,360610097003,"Block Group 3, Census Tract 97, New York County, New York",483,101,34,40,18,28,0,11,0,11,0,11,36,29,17,29,33,56,28,54,0,11,64,60,76,50,112,90,0,11,15,27,50,37
1500000US360610097004,360610097004,"Block Group 4, Census Tract 97, New York County, New York",734,174,61,68,82,87,39,36,63,66,0,11,0,11,72,100,88,62,0,11,36,48,110,94,15,24,57,55,0,11,13,24,98,59
1500000US360610098001,360610098001,"Block Group 1, Census Tract 98, New York County, New York",443,204,0,11,15,29,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,31,48,0,11,56,94,46,76,117,132,178,139
1500000US360610098002,360610098002,"Block Group 2, Census Tract 98, New York County, New York",343,182,26,33,0,11,0,11,28,46,0,11,0,11,0,11,0,11,15,29,100,128,0,11,0,11,0,11,0,11,28,46,146,111
1500000US360610098003,360610098003,"Block Group 3, Census Tract 98, New York County, New York",610,207,0,11,0,11,18,28,15,26,0,11,0,11,0,11,88,110,0,11,28,44,30,49,113,121,38,62,63,53,29,46,188,166
1500000US360610098004,360610098004,"Block Group 4, Census Tract 98, New York County, New York",594,188,18,30,30,48,0,11,0,11,0,11,15,28,0,11,16,28,0,11,0,11,117,140,66,78,18,30,0,11,28,48,286,116
1500000US360610098005,360610098005,"Block Group 5, Census Tract 98, New York County, New York",662,149,0,11,0,11,0,11,19,30,0,11,25,41,0,11,0,11,29,47,0,11,104,132,33,49,29,46,55,62,105,88,263,132
1500000US360610098006,360610098006,"Block Group 6, Census Tract 98, New York County, New York",1047,274,23,39,0,11,119,164,0,11,15,26,0,11,52,61,0,11,28,45,28,44,37,43,158,156,35,61,119,146,148,132,285,135
1500000US360610098007,360610098007,"Block Group 7, Census Tract 98, New York County, New York",491,201,0,11,0,11,58,95,0,11,0,11,0,11,0,11,0,11,0,11,28,45,73,70,16,27,92,75,23,39,49,55,152,125
1500000US360610099000,360610099000,"Block Group 0, Census Tract 99, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610099001,360610099001,"Block Group 1, Census Tract 99, New York County, New York",3402,183,169,81,107,81,52,46,119,65,83,57,26,27,58,42,101,74,36,39,147,92,207,103,284,120,270,107,271,132,396,132,1076,197
1500000US360610100001,360610100001,"Block Group 1, Census Tract 100, New York County, New York",243,52,0,11,0,11,0,11,0,11,0,11,38,36,19,22,0,11,0,11,9,15,14,22,50,40,11,17,12,15,0,11,90,42
1500000US360610100002,360610100002,"Block Group 2, Census Tract 100, New York County, New York",917,93,63,54,29,24,46,45,0,11,17,21,10,15,0,11,0,11,19,21,22,13,125,85,95,55,109,62,73,66,111,54,198,82
1500000US360610101001,360610101001,"Block Group 1, Census Tract 101, New York County, New York",823,65,41,29,10,12,26,21,26,21,21,23,19,19,23,21,15,14,32,25,28,24,28,16,45,26,49,27,67,36,90,36,303,56
1500000US360610102001,360610102001,"Block Group 1, Census Tract 102, New York County, New York",56,29,4,4,0,11,0,11,4,7,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,11,12,7,7,21,24,9,11
1500000US360610103001,360610103001,"Block Group 1, Census Tract 103, New York County, New York",1071,108,69,45,21,24,4,6,37,45,25,21,10,18,29,24,8,14,14,18,90,48,97,55,157,81,115,71,90,47,140,75,165,71
1500000US360610104001,360610104001,"Block Group 1, Census Tract 104, New York County, New York",592,68,25,22,12,13,26,18,7,10,12,12,7,12,13,13,0,11,0,11,18,16,61,38,64,30,86,41,69,38,52,35,140,45
1500000US360610106010,360610106010,"Block Group 0, Census Tract 106.01, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610106011,360610106011,"Block Group 1, Census Tract 106.01, New York County, New York",374,116,0,11,0,11,0,11,0,11,0,11,0,11,0,11,23,38,0,11,33,53,0,11,24,39,22,35,26,40,0,11,246,126
1500000US360610106012,360610106012,"Block Group 2, Census Tract 106.01, New York County, New York",730,181,100,78,0,11,22,36,0,11,0,11,0,11,118,176,25,39,0,11,26,43,0,11,28,46,71,95,51,60,120,94,169,97
1500000US360610106013,360610106013,"Block Group 3, Census Tract 106.01, New York County, New York",703,177,7,11,26,40,102,125,0,11,0,11,0,11,0,11,0,11,0,11,50,60,23,38,0,11,57,60,62,80,47,53,329,146
1500000US360610106014,360610106014,"Block Group 4, Census Tract 106.01, New York County, New York",748,189,88,79,66,107,91,104,30,49,23,38,0,11,21,34,26,44,26,42,45,50,22,35,44,52,78,66,0,11,0,11,188,102
1500000US360610106015,360610106015,"Block Group 5, Census Tract 106.01, New York County, New York",932,214,28,43,0,11,49,57,0,11,47,53,0,11,79,127,0,11,80,124,41,65,98,125,36,58,123,84,82,79,37,43,232,126
1500000US360610106016,360610106016,"Block Group 6, Census Tract 106.01, New York County, New York",754,215,23,36,0,11,0,11,0,11,0,11,0,11,0,11,49,40,22,36,0,11,60,69,29,51,26,43,0,11,102,84,443,212
1500000US360610106020,360610106020,"Block Group 0, Census Tract 106.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610106021,360610106021,"Block Group 1, Census Tract 106.02, New York County, New York",657,123,14,23,54,77,0,11,30,38,22,26,14,24,0,11,15,24,0,11,24,27,55,68,0,11,137,75,16,25,88,67,188,103
1500000US360610106022,360610106022,"Block Group 2, Census Tract 106.02, New York County, New York",1168,199,14,21,14,23,12,20,13,22,0,11,15,25,29,36,29,35,12,18,129,122,133,84,116,86,57,52,113,68,127,88,355,115
1500000US360610106023,360610106023,"Block Group 3, Census Tract 106.02, New York County, New York",437,117,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,15,26,42,39,36,40,57,48,0,11,28,37,259,111
1500000US360610108001,360610108001,"Block Group 1, Census Tract 108, New York County, New York",488,131,49,60,0,11,0,11,0,11,0,11,0,11,0,11,22,36,0,11,15,24,14,23,26,41,56,64,97,81,0,11,209,141
1500000US360610108002,360610108002,"Block Group 2, Census Tract 108, New York County, New York",765,183,50,44,0,11,27,43,0,11,25,42,0,11,0,11,0,11,0,11,102,129,91,81,70,67,0,11,34,55,24,39,342,135
1500000US360610108003,360610108003,"Block Group 3, Census Tract 108, New York County, New York",697,178,0,11,0,11,0,11,0,11,0,11,0,11,25,40,0,11,0,11,23,38,41,50,125,125,60,71,0,11,147,117,276,123
1500000US360610108004,360610108004,"Block Group 4, Census Tract 108, New York County, New York",505,185,0,11,24,39,0,11,27,44,0,11,0,11,23,37,25,41,0,11,0,11,0,11,0,11,171,151,0,11,0,11,235,150
1500000US360610108005,360610108005,"Block Group 5, Census Tract 108, New York County, New York",697,241,0,11,24,43,0,11,23,40,0,11,0,11,0,11,0,11,0,11,27,44,0,11,0,11,24,39,67,108,263,162,269,186
1500000US360610108006,360610108006,"Block Group 6, Census Tract 108, New York County, New York",827,263,0,11,22,35,0,11,62,97,0,11,26,41,0,11,0,11,0,11,59,93,139,123,53,60,113,80,62,69,123,104,168,151
1500000US360610108007,360610108007,"Block Group 7, Census Tract 108, New York County, New York",865,177,47,55,0,11,0,11,26,43,0,11,0,11,0,11,0,11,0,11,24,40,149,110,126,94,83,77,75,58,134,82,201,124
1500000US360610109001,360610109001,"Block Group 1, Census Tract 109, New York County, New York",91,36,5,5,2,4,0,11,0,11,0,11,0,11,0,11,2,3,0,11,0,11,0,11,13,21,10,14,9,9,27,25,23,17
1500000US360610110001,360610110001,"Block Group 1, Census Tract 110, New York County, New York",594,136,0,11,45,51,0,11,66,109,15,25,24,38,0,11,0,11,0,11,94,73,0,11,0,11,25,41,58,55,79,74,188,108
1500000US360610110002,360610110002,"Block Group 2, Census Tract 110, New York County, New York",598,172,0,11,53,60,0,11,0,11,31,50,22,36,0,11,0,11,25,40,0,11,94,151,23,37,25,40,0,11,25,40,300,114
1500000US360610110003,360610110003,"Block Group 3, Census Tract 110, New York County, New York",1139,256,0,11,23,38,33,53,49,55,0,11,30,48,0,11,51,57,0,11,59,69,103,131,70,69,202,157,53,64,152,118,314,186
1500000US360610110004,360610110004,"Block Group 4, Census Tract 110, New York County, New York",440,154,89,142,0,11,0,11,14,26,21,34,0,11,31,51,0,11,0,11,0,11,0,11,46,53,18,29,18,29,25,40,178,95
1500000US360610110005,360610110005,"Block Group 5, Census Tract 110, New York County, New York",355,167,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,22,35,0,11,99,122,73,56,161,144
1500000US360610110006,360610110006,"Block Group 6, Census Tract 110, New York County, New York",947,173,55,63,69,79,96,92,27,43,76,95,0,11,59,68,32,51,0,11,0,11,181,107,31,50,85,78,102,89,51,81,83,58
1500000US360610111001,360610111001,"Block Group 1, Census Tract 111, New York County, New York",1231,194,98,67,93,81,31,36,55,56,68,70,23,21,0,11,24,39,40,67,15,20,99,81,97,95,127,76,40,42,119,56,302,116
1500000US360610111002,360610111002,"Block Group 2, Census Tract 111, New York County, New York",563,127,17,26,31,34,36,48,18,31,0,11,17,26,0,11,0,11,42,67,0,11,15,23,76,49,126,89,143,70,29,41,13,21
1500000US360610111003,360610111003,"Block Group 3, Census Tract 111, New York County, New York",890,168,71,77,0,11,0,11,0,11,17,28,53,73,0,11,0,11,18,28,41,38,57,53,89,107,204,95,30,42,173,98,137,84
1500000US360610112011,360610112011,"Block Group 1, Census Tract 112.01, New York County, New York",492,62,20,18,15,14,23,16,7,10,9,9,18,17,10,11,5,7,10,10,17,20,25,20,26,18,44,24,35,26,40,33,188,49
1500000US360610112021,360610112021,"Block Group 1, Census Tract 112.02, New York County, New York",162,43,0,11,9,9,0,11,0,11,4,7,0,11,0,11,0,11,4,6,0,11,8,9,7,8,21,23,21,16,18,16,70,40
1500000US360610112031,360610112031,"Block Group 1, Census Tract 112.03, New York County, New York",492,81,26,24,25,23,20,15,10,10,0,11,0,11,6,9,21,26,0,11,22,18,41,39,26,16,58,40,12,14,37,34,188,46
1500000US360610112032,360610112032,"Block Group 2, Census Tract 112.03, New York County, New York",173,49,0,11,5,9,0,11,10,10,0,11,0,11,0,11,0,11,0,11,0,11,7,10,41,29,24,23,0,11,6,9,80,40
1500000US360610113001,360610113001,"Block Group 1, Census Tract 113, New York County, New York",62,22,3,4,4,6,0,11,0,11,0,11,0,11,0,11,0,11,9,14,0,11,4,7,11,9,0,11,10,9,5,7,16,11
1500000US360610114011,360610114011,"Block Group 1, Census Tract 114.01, New York County, New York",365,60,7,8,12,13,12,15,7,10,0,11,0,11,0,11,0,11,10,15,15,11,14,15,29,21,52,28,0,11,29,17,178,52
1500000US360610114012,360610114012,"Block Group 2, Census Tract 114.01, New York County, New York",289,57,10,14,0,11,18,17,0,11,0,11,0,11,18,27,0,11,12,12,0,11,6,9,0,11,11,15,0,11,32,33,182,43
1500000US360610114021,360610114021,"Block Group 1, Census Tract 114.02, New York County, New York",637,106,18,19,14,17,9,15,9,14,24,24,6,11,0,11,6,9,9,14,32,38,38,26,69,53,44,32,18,20,106,63,235,77
1500000US360610114022,360610114022,"Block Group 2, Census Tract 114.02, New York County, New York",498,82,20,19,18,21,0,11,9,14,20,30,18,19,8,13,9,14,8,12,24,23,40,38,52,35,18,20,14,18,33,28,207,63
1500000US360610115001,360610115001,"Block Group 1, Census Tract 115, New York County, New York",810,107,25,24,0,11,17,18,24,24,9,14,26,27,31,29,26,42,0,11,17,21,72,56,131,74,48,42,90,62,50,34,244,71
1500000US360610115002,360610115002,"Block Group 2, Census Tract 115, New York County, New York",964,122,128,58,22,26,35,30,19,20,28,31,19,20,0,11,7,10,24,26,43,32,35,26,58,37,53,34,108,65,94,62,291,94
1500000US360610116000,360610116000,"Block Group 0, Census Tract 116, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610116001,360610116001,"Block Group 1, Census Tract 116, New York County, New York",712,155,0,11,0,11,0,11,0,11,0,11,11,18,90,103,27,32,0,11,54,42,61,48,71,52,56,48,41,48,99,70,202,86
1500000US360610116002,360610116002,"Block Group 2, Census Tract 116, New York County, New York",704,113,60,60,0,11,0,11,0,11,0,11,0,11,37,59,64,70,19,31,70,73,65,34,45,44,108,62,52,42,0,11,184,103
1500000US360610116003,360610116003,"Block Group 3, Census Tract 116, New York County, New York",422,148,47,53,9,15,0,11,116,99,28,35,0,11,0,11,0,11,32,37,0,11,68,96,23,29,53,59,0,11,38,42,8,14
1500000US360610117000,360610117000,"Block Group 0, Census Tract 117, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610117001,360610117001,"Block Group 1, Census Tract 117, New York County, New York",2418,185,130,90,34,38,24,38,99,68,12,21,47,43,66,58,102,71,63,74,92,76,43,50,135,106,363,197,188,126,405,127,615,139
1500000US360610118001,360610118001,"Block Group 1, Census Tract 118, New York County, New York",911,223,26,45,50,79,0,11,29,46,28,44,0,11,0,11,0,11,29,48,0,11,42,69,71,68,181,127,46,72,85,99,324,178
1500000US360610118002,360610118002,"Block Group 2, Census Tract 118, New York County, New York",600,162,27,45,0,11,0,11,74,93,0,11,0,11,0,11,76,88,0,11,27,44,0,11,21,34,100,103,23,34,26,43,226,136
1500000US360610118003,360610118003,"Block Group 3, Census Tract 118, New York County, New York",394,173,0,11,0,11,13,23,0,11,0,11,0,11,27,45,0,11,0,11,0,11,0,11,171,156,154,138,0,11,29,47,0,11
1500000US360610118004,360610118004,"Block Group 4, Census Tract 118, New York County, New York",1067,209,86,94,46,76,0,11,0,11,22,37,85,94,0,11,0,11,14,22,18,30,50,59,79,95,132,137,47,56,145,121,343,153
1500000US360610118005,360610118005,"Block Group 5, Census Tract 118, New York County, New York",343,115,21,35,0,11,0,11,0,11,16,28,30,48,0,11,54,59,0,11,38,70,28,45,49,56,0,11,0,11,56,63,51,77
1500000US360610118006,360610118006,"Block Group 6, Census Tract 118, New York County, New York",589,165,50,60,0,11,0,11,0,11,81,86,0,11,0,11,0,11,0,11,35,42,26,50,38,49,35,57,0,11,69,68,255,134
1500000US360610118007,360610118007,"Block Group 7, Census Tract 118, New York County, New York",632,218,0,11,0,11,84,138,0,11,0,11,0,11,0,11,0,11,0,11,30,47,125,131,0,11,57,64,75,73,29,44,232,140
1500000US360610118008,360610118008,"Block Group 8, Census Tract 118, New York County, New York",348,143,24,39,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,37,50,29,46,21,42,58,75,0,11,55,66,124,112
1500000US360610119001,360610119001,"Block Group 1, Census Tract 119, New York County, New York",377,102,112,53,46,46,118,89,27,26,9,14,37,51,0,11,19,23,0,11,0,11,0,11,0,11,9,15,0,11,0,11,0,11
1500000US360610119002,360610119002,"Block Group 2, Census Tract 119, New York County, New York",580,96,143,65,129,72,37,46,65,63,19,21,0,11,67,64,77,56,0,11,0,11,0,11,34,45,0,11,0,11,0,11,9,15
1500000US360610120001,360610120001,"Block Group 1, Census Tract 120, New York County, New York",266,75,0,11,0,11,0,11,0,11,0,11,0,11,23,27,7,14,14,23,0,11,0,11,65,63,15,23,12,21,33,28,97,53
1500000US360610120002,360610120002,"Block Group 2, Census Tract 120, New York County, New York",365,125,0,11,0,11,14,22,0,11,0,11,0,11,0,11,0,11,0,11,0,11,24,35,0,11,78,83,0,11,109,90,140,74
1500000US360610120003,360610120003,"Block Group 3, Census Tract 120, New York County, New York",316,108,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,13,22,53,66,13,20,13,21,41,47,183,98
1500000US360610120004,360610120004,"Block Group 4, Census Tract 120, New York County, New York",822,130,42,49,0,11,31,49,0,11,0,11,12,18,14,22,0,11,86,92,92,104,26,32,61,64,13,21,15,24,75,53,355,122
1500000US360610121001,360610121001,"Block Group 1, Census Tract 121, New York County, New York",664,242,25,44,0,11,29,46,23,37,12,22,0,11,0,11,51,79,0,11,0,11,25,39,156,156,146,102,0,11,78,87,119,114
1500000US360610121002,360610121002,"Block Group 2, Census Tract 121, New York County, New York",1602,258,79,74,205,136,67,64,215,121,43,51,129,120,109,92,46,53,49,56,44,53,92,68,93,68,68,83,121,105,119,105,123,132
1500000US360610121003,360610121003,"Block Group 3, Census Tract 121, New York County, New York",490,251,0,11,111,170,26,41,0,11,46,74,0,11,0,11,0,11,0,11,0,11,30,55,0,11,144,165,40,49,46,74,47,54
1500000US360610121004,360610121004,"Block Group 4, Census Tract 121, New York County, New York",647,203,0,11,60,74,0,11,0,11,0,11,148,155,13,22,0,11,26,44,57,69,92,101,26,42,0,11,11,23,138,102,76,123
1500000US360610121005,360610121005,"Block Group 5, Census Tract 121, New York County, New York",659,179,106,95,27,43,29,38,0,11,31,49,0,11,0,11,21,34,37,62,0,11,106,108,98,86,23,38,56,88,21,33,104,90
